[02.05.2025 23:24:34] 192.168.0.15:64474 -> 192.168.0.8:64511, Seq=699418801, Флаги=24
[02.05.2025 23:24:34] 192.168.0.15:64474 -> 192.168.0.8:64511, Seq=699419317, Флаги=24
[02.05.2025 23:24:34] 192.168.0.15:64474 -> 192.168.0.8:64511, Seq=699419849, Флаги=24
[02.05.2025 23:24:34] 192.168.0.8:64511 -> 192.168.0.15:64474, Seq=1745412359, Флаги=16
[02.05.2025 23:24:34] 192.168.0.15:64474 -> 192.168.0.8:64511, Seq=699420301, Флаги=24
[02.05.2025 23:24:34] 192.168.0.8:64511 -> 192.168.0.15:64474, Seq=1745412359, Флаги=16
[02.05.2025 23:24:34] 192.168.0.15:63730 -> 213.180.193.234:443, Seq=2723754152, Флаги=16
[02.05.2025 23:24:34] 213.180.193.234:443 -> 192.168.0.15:63730, Seq=3002151617, Флаги=16
[02.05.2025 23:24:35] 192.168.0.15:64474 -> 192.168.0.8:64511, Seq=699420301, Флаги=24
[02.05.2025 23:24:35] 192.168.0.15:64474 -> 192.168.0.8:64511, Seq=699420301, Флаги=24
[02.05.2025 23:24:35] 192.168.0.15:64474 -> 192.168.0.8:64511, Seq=699420301, Флаги=24
[02.05.2025 23:24:36] 192.168.0.15:64649 -> 142.250.150.198:443, Seq=2215974155, Флаги=20
[02.05.2025 23:24:36] 192.168.0.15:64660 -> 142.250.150.198:443, Seq=2946530687, Флаги=2
[02.05.2025 23:24:36] 142.250.150.198:443 -> 192.168.0.15:64660, Seq=657642525, Флаги=18
[02.05.2025 23:24:36] 192.168.0.15:64660 -> 142.250.150.198:443, Seq=2946530688, Флаги=16
[02.05.2025 23:24:36] 192.168.0.15:64660 -> 142.250.150.198:443, Seq=2946530688, Флаги=16
[02.05.2025 23:24:36] 192.168.0.15:64660 -> 142.250.150.198:443, Seq=2946532100, Флаги=24
[02.05.2025 23:24:37] 192.168.0.15:64660 -> 142.250.150.198:443, Seq=2946531033, Флаги=24
[02.05.2025 23:24:37] 192.168.0.15:64474 -> 192.168.0.8:64511, Seq=699420301, Флаги=24
[02.05.2025 23:24:37] 192.168.0.15:63671 -> 213.180.193.234:443, Seq=2731882955, Флаги=16
[02.05.2025 23:24:37] 213.180.193.234:443 -> 192.168.0.15:63671, Seq=2181202533, Флаги=16
[02.05.2025 23:24:37] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875385208, Флаги=24
[02.05.2025 23:24:37] 192.168.0.15:64660 -> 142.250.150.198:443, Seq=2946530688, Флаги=16
[02.05.2025 23:24:37] 192.168.0.15:60242 -> 149.154.167.41:443, Seq=1356115921, Флаги=16
[02.05.2025 23:24:37] 192.168.0.15:63677 -> 213.180.204.91:443, Seq=3541373553, Флаги=16
[02.05.2025 23:24:37] 213.180.204.91:443 -> 192.168.0.15:63677, Seq=3286712893, Флаги=16
[02.05.2025 23:24:37] 13.107.213.254:443 -> 192.168.0.15:64617, Seq=584175337, Флаги=24
[02.05.2025 23:24:37] 13.107.213.254:443 -> 192.168.0.15:64617, Seq=584175368, Флаги=17
[02.05.2025 23:24:37] 192.168.0.15:64617 -> 13.107.213.254:443, Seq=385575404, Флаги=16
[02.05.2025 23:24:37] 192.168.0.15:64660 -> 142.250.150.198:443, Seq=2946530688, Флаги=16
[02.05.2025 23:24:38] 192.168.0.15:58742 -> 192.168.0.9:445, Seq=3794421131, Флаги=16
[02.05.2025 23:24:38] 192.168.0.9:445 -> 192.168.0.15:58742, Seq=1344010310, Флаги=16
[02.05.2025 23:24:38] 192.168.0.15:63680 -> 213.180.204.91:443, Seq=936374960, Флаги=16
[02.05.2025 23:24:38] 213.180.204.91:443 -> 192.168.0.15:63680, Seq=533787059, Флаги=16
[02.05.2025 23:24:39] 192.168.0.15:64660 -> 142.250.150.198:443, Seq=2946530688, Флаги=16
[02.05.2025 23:24:39] 192.168.0.15:64474 -> 192.168.0.8:64511, Seq=699420301, Флаги=24
[02.05.2025 23:24:39] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875385313, Флаги=24
[02.05.2025 23:24:39] 192.168.0.15:60242 -> 149.154.167.41:443, Seq=1356115921, Флаги=16
[02.05.2025 23:24:40] 192.168.0.15:63673 -> 213.180.204.179:443, Seq=1049449793, Флаги=16
[02.05.2025 23:24:40] 213.180.204.179:443 -> 192.168.0.15:63673, Seq=1981915124, Флаги=16
[02.05.2025 23:24:40] 192.168.0.15:63655 -> 74.125.131.188:5228, Seq=1658376419, Флаги=16
[02.05.2025 23:24:40] 74.125.131.188:5228 -> 192.168.0.15:63655, Seq=3402457083, Флаги=16
[02.05.2025 23:24:41] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875385418, Флаги=24
[02.05.2025 23:24:41] 192.168.0.15:60242 -> 149.154.167.41:443, Seq=1356115921, Флаги=16
[02.05.2025 23:24:41] 192.168.0.15:64660 -> 142.250.150.198:443, Seq=2946530688, Флаги=16
[02.05.2025 23:24:42] 192.168.0.15:58164 -> 198.244.203.247:17301, Seq=3727026244, Флаги=24
[02.05.2025 23:24:42] 198.244.203.247:17301 -> 192.168.0.15:58164, Seq=1912919095, Флаги=24
[02.05.2025 23:24:42] 192.168.0.15:58164 -> 198.244.203.247:17301, Seq=3727026280, Флаги=16
[02.05.2025 23:24:42] 150.171.84.254:443 -> 192.168.0.15:64621, Seq=3259025898, Флаги=24
[02.05.2025 23:24:42] 150.171.84.254:443 -> 192.168.0.15:64621, Seq=3259025929, Флаги=17
[02.05.2025 23:24:42] 192.168.0.15:64621 -> 150.171.84.254:443, Seq=744053122, Флаги=16
[02.05.2025 23:24:42] 192.168.0.15:64663 -> 108.157.214.111:443, Seq=2670682377, Флаги=2
[02.05.2025 23:24:42] 108.157.214.111:443 -> 192.168.0.15:64663, Seq=2546384957, Флаги=18
[02.05.2025 23:24:42] 192.168.0.15:64663 -> 108.157.214.111:443, Seq=2670682378, Флаги=16
[02.05.2025 23:24:42] 192.168.0.15:64663 -> 108.157.214.111:443, Seq=2670682378, Флаги=24
[02.05.2025 23:24:43] 108.157.214.111:443 -> 192.168.0.15:64663, Seq=2546384958, Флаги=16
[02.05.2025 23:24:43] 108.157.214.111:443 -> 192.168.0.15:64663, Seq=2546384958, Флаги=24
[02.05.2025 23:24:43] 192.168.0.15:64663 -> 108.157.214.111:443, Seq=2670683022, Флаги=24
[02.05.2025 23:24:43] 192.168.0.15:64663 -> 108.157.214.111:443, Seq=2670683028, Флаги=24
[02.05.2025 23:24:43] 192.168.0.15:64663 -> 108.157.214.111:443, Seq=2670683102, Флаги=24
[02.05.2025 23:24:43] 108.157.214.111:443 -> 192.168.0.15:64663, Seq=2546385183, Флаги=16
[02.05.2025 23:24:43] 108.157.214.111:443 -> 192.168.0.15:64663, Seq=2546385183, Флаги=16
[02.05.2025 23:24:43] 108.157.214.111:443 -> 192.168.0.15:64663, Seq=2546385183, Флаги=24
[02.05.2025 23:24:43] 108.157.214.111:443 -> 192.168.0.15:64663, Seq=2546385362, Флаги=24
[02.05.2025 23:24:43] 192.168.0.15:64663 -> 108.157.214.111:443, Seq=2670683357, Флаги=16
[02.05.2025 23:24:43] 192.168.0.15:64663 -> 108.157.214.111:443, Seq=2670683357, Флаги=24
[02.05.2025 23:24:43] 192.168.0.15:64663 -> 108.157.214.111:443, Seq=2670683397, Флаги=24
[02.05.2025 23:24:43] 192.168.0.15:64663 -> 108.157.214.111:443, Seq=2670683437, Флаги=17
[02.05.2025 23:24:43] 192.168.0.15:64664 -> 3.164.240.104:443, Seq=11532556, Флаги=2
[02.05.2025 23:24:43] 108.157.214.111:443 -> 192.168.0.15:64663, Seq=2546386155, Флаги=16
[02.05.2025 23:24:43] 108.157.214.111:443 -> 192.168.0.15:64663, Seq=2546386155, Флаги=17
[02.05.2025 23:24:43] 192.168.0.15:64663 -> 108.157.214.111:443, Seq=2670683438, Флаги=16
[02.05.2025 23:24:43] 3.164.240.104:443 -> 192.168.0.15:64664, Seq=4016934483, Флаги=18
[02.05.2025 23:24:43] 192.168.0.15:64664 -> 3.164.240.104:443, Seq=11532557, Флаги=16
[02.05.2025 23:24:43] 192.168.0.15:64664 -> 3.164.240.104:443, Seq=11532557, Флаги=24
[02.05.2025 23:24:43] 3.164.240.104:443 -> 192.168.0.15:64664, Seq=4016934484, Флаги=16
[02.05.2025 23:24:43] 3.164.240.104:443 -> 192.168.0.15:64664, Seq=4016934484, Флаги=24
[02.05.2025 23:24:43] 192.168.0.15:64664 -> 3.164.240.104:443, Seq=11533205, Флаги=24
[02.05.2025 23:24:43] 192.168.0.15:64664 -> 3.164.240.104:443, Seq=11533211, Флаги=24
[02.05.2025 23:24:43] 192.168.0.15:64664 -> 3.164.240.104:443, Seq=11533285, Флаги=24
[02.05.2025 23:24:43] 3.164.240.104:443 -> 192.168.0.15:64664, Seq=4016934709, Флаги=16
[02.05.2025 23:24:43] 3.164.240.104:443 -> 192.168.0.15:64664, Seq=4016934709, Флаги=24
[02.05.2025 23:24:43] 3.164.240.104:443 -> 192.168.0.15:64664, Seq=4016934888, Флаги=24
[02.05.2025 23:24:43] 192.168.0.15:64664 -> 3.164.240.104:443, Seq=11533544, Флаги=16
[02.05.2025 23:24:44] 192.168.0.15:64474 -> 192.168.0.8:64511, Seq=699420301, Флаги=24
[02.05.2025 23:24:46] 192.168.0.15:64660 -> 142.250.150.198:443, Seq=2946530688, Флаги=16
[02.05.2025 23:24:46] 192.168.0.15:63740 -> 213.180.193.234:443, Seq=2156592873, Флаги=16
[02.05.2025 23:24:46] 213.180.193.234:443 -> 192.168.0.15:63740, Seq=3350680326, Флаги=16
[02.05.2025 23:24:47] 192.168.0.15:60242 -> 149.154.167.41:443, Seq=1356115921, Флаги=24
[02.05.2025 23:24:47] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875385523, Флаги=16
[02.05.2025 23:24:47] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875385523, Флаги=24
[02.05.2025 23:24:47] 192.168.0.15:60242 -> 149.154.167.41:443, Seq=1356116154, Флаги=24
[02.05.2025 23:24:47] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875385692, Флаги=16
[02.05.2025 23:24:47] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875385692, Флаги=24
[02.05.2025 23:24:47] 192.168.0.15:60242 -> 149.154.167.41:443, Seq=1356116419, Флаги=16
[02.05.2025 23:24:48] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875385797, Флаги=24
[02.05.2025 23:24:48] 192.168.0.15:60242 -> 149.154.167.41:443, Seq=1356116419, Флаги=16
[02.05.2025 23:24:50] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875385902, Флаги=24
[02.05.2025 23:24:50] 192.168.0.15:60242 -> 149.154.167.41:443, Seq=1356116419, Флаги=16
[02.05.2025 23:24:52] 192.168.0.8:64511 -> 192.168.0.15:64474, Seq=1745412359, Флаги=24
[02.05.2025 23:24:52] 192.168.0.15:64474 -> 192.168.0.8:64511, Seq=699420769, Флаги=24
[02.05.2025 23:24:52] 192.168.0.15:64474 -> 192.168.0.8:64511, Seq=699420789, Флаги=24
[02.05.2025 23:24:52] 192.168.0.8:64511 -> 192.168.0.15:64474, Seq=1745412379, Флаги=16
[02.05.2025 23:24:52] 192.168.0.8:64511 -> 192.168.0.15:64474, Seq=1745412379, Флаги=16
[02.05.2025 23:24:52] 192.168.0.15:64664 -> 3.164.240.104:443, Seq=11533544, Флаги=24
[02.05.2025 23:24:52] 192.168.0.15:64664 -> 3.164.240.104:443, Seq=11533584, Флаги=24
[02.05.2025 23:24:52] 192.168.0.15:64664 -> 3.164.240.104:443, Seq=11533624, Флаги=17
[02.05.2025 23:24:53] 3.164.240.104:443 -> 192.168.0.15:64664, Seq=4016935891, Флаги=16
[02.05.2025 23:24:53] 3.164.240.104:443 -> 192.168.0.15:64664, Seq=4016935891, Флаги=17
[02.05.2025 23:24:53] 192.168.0.15:64664 -> 3.164.240.104:443, Seq=11533625, Флаги=16
[02.05.2025 23:24:53] 80.239.150.42:443 -> 192.168.0.15:64600, Seq=2653300883, Флаги=24
[02.05.2025 23:24:53] 80.239.150.42:443 -> 192.168.0.15:64600, Seq=2653300907, Флаги=17
[02.05.2025 23:24:53] 192.168.0.15:64600 -> 80.239.150.42:443, Seq=625038655, Флаги=16
[02.05.2025 23:24:53] 80.239.150.26:443 -> 192.168.0.15:64599, Seq=1422274980, Флаги=24
[02.05.2025 23:24:53] 80.239.150.26:443 -> 192.168.0.15:64599, Seq=1422275004, Флаги=17
[02.05.2025 23:24:53] 192.168.0.15:64599 -> 80.239.150.26:443, Seq=2723652913, Флаги=16
[02.05.2025 23:24:53] 192.168.0.15:64474 -> 192.168.0.8:64511, Seq=699420809, Флаги=20
[02.05.2025 23:24:53] 192.168.0.15:58164 -> 198.244.203.247:17301, Seq=3727026280, Флаги=24
[02.05.2025 23:24:53] 192.168.0.8:64511 -> 192.168.0.15:64474, Seq=1745412379, Флаги=16
[02.05.2025 23:24:53] 198.244.203.247:17301 -> 192.168.0.15:58164, Seq=1912919963, Флаги=16
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637459013, Флаги=2
[02.05.2025 23:24:54] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600044226, Флаги=18
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637459014, Флаги=16
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637459014, Флаги=24
[02.05.2025 23:24:54] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600044227, Флаги=16
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637459022, Флаги=24
[02.05.2025 23:24:54] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600044227, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637459218, Флаги=24
[02.05.2025 23:24:54] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600044235, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637459254, Флаги=24
[02.05.2025 23:24:54] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600044495, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637459482, Флаги=24
[02.05.2025 23:24:54] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600044723, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637459534, Флаги=24
[02.05.2025 23:24:54] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600044775, Флаги=24
[02.05.2025 23:24:54] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600046155, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637459714, Флаги=16
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637459714, Флаги=24
[02.05.2025 23:24:54] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600046303, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637460230, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64672 -> 135.181.75.20:17351, Seq=3361470891, Флаги=2
[02.05.2025 23:24:54] 135.181.75.20:17351 -> 192.168.0.15:64672, Seq=2801849104, Флаги=18
[02.05.2025 23:24:54] 192.168.0.15:64672 -> 135.181.75.20:17351, Seq=3361470892, Флаги=16
[02.05.2025 23:24:54] 192.168.0.15:64672 -> 135.181.75.20:17351, Seq=3361470892, Флаги=24
[02.05.2025 23:24:54] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600046675, Флаги=24
[02.05.2025 23:24:54] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600047223, Флаги=16
[02.05.2025 23:24:54] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600047223, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637460810, Флаги=16
[02.05.2025 23:24:54] 192.168.0.15:64673 -> 172.16.0.2:64689, Seq=1989939271, Флаги=2
[02.05.2025 23:24:54] 192.168.0.15:64674 -> 192.168.0.8:64689, Seq=1280982078, Флаги=2
[02.05.2025 23:24:54] 192.168.0.15:64675 -> 192.168.0.8:49718, Seq=646328649, Флаги=2
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 212.15.63.140:49718, Seq=2637445652, Флаги=2
[02.05.2025 23:24:54] 192.168.0.8:64689 -> 192.168.0.15:64674, Seq=538783002, Флаги=18
[02.05.2025 23:24:54] 192.168.0.8:49718 -> 192.168.0.15:64675, Seq=3413462818, Флаги=18
[02.05.2025 23:24:54] 192.168.0.15:64674 -> 192.168.0.8:64689, Seq=1280982079, Флаги=16
[02.05.2025 23:24:54] 192.168.0.15:64675 -> 192.168.0.8:49718, Seq=646328650, Флаги=16
[02.05.2025 23:24:54] 192.168.0.8:64693 -> 192.168.0.15:64670, Seq=2147689888, Флаги=2
[02.05.2025 23:24:54] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740238365, Флаги=2
[02.05.2025 23:24:54] 192.168.0.15:64670 -> 192.168.0.8:64693, Seq=3205093432, Флаги=18
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063929803, Флаги=18
[02.05.2025 23:24:54] 192.168.0.8:64693 -> 192.168.0.15:64670, Seq=2147689889, Флаги=16
[02.05.2025 23:24:54] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740238366, Флаги=16
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063929804, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64670 -> 192.168.0.8:64693, Seq=3205093433, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64674 -> 192.168.0.8:64689, Seq=1280982079, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64675 -> 192.168.0.8:49718, Seq=646328650, Флаги=24
[02.05.2025 23:24:54] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740238366, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063929828, Флаги=24
[02.05.2025 23:24:54] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740238370, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063929852, Флаги=24
[02.05.2025 23:24:54] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740238619, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930060, Флаги=24
[02.05.2025 23:24:54] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740238827, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930096, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930116, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64672 -> 135.181.75.20:17351, Seq=3361471184, Флаги=17
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637460810, Флаги=17
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930152, Флаги=24
[02.05.2025 23:24:54] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740238863, Флаги=16
[02.05.2025 23:24:54] 192.168.0.8:64511 -> 192.168.0.15:64474, Seq=1745412379, Флаги=24
[02.05.2025 23:24:54] 192.168.0.8:64511 -> 192.168.0.15:64474, Seq=1745412479, Флаги=17
[02.05.2025 23:24:54] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740238863, Флаги=24
[02.05.2025 23:24:54] 135.181.75.20:17351 -> 192.168.0.15:64672, Seq=2801849105, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64672 -> 135.181.75.20:17351, Seq=3361471185, Флаги=20
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930220, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930272, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930340, Флаги=24
[02.05.2025 23:24:54] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740238931, Флаги=16
[02.05.2025 23:24:54] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740238931, Флаги=24
[02.05.2025 23:24:54] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740238999, Флаги=24
[02.05.2025 23:24:54] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930360, Флаги=16
[02.05.2025 23:24:54] 192.168.0.8:64693 -> 192.168.0.15:64670, Seq=2147689889, Флаги=16
[02.05.2025 23:24:54] 192.168.0.8:64689 -> 192.168.0.15:64674, Seq=538783003, Флаги=16
[02.05.2025 23:24:54] 192.168.0.8:49718 -> 192.168.0.15:64675, Seq=3413462819, Флаги=16
[02.05.2025 23:24:55] 135.181.75.20:17351 -> 192.168.0.15:64672, Seq=2801849121, Флаги=16
[02.05.2025 23:24:55] 135.181.75.20:17351 -> 192.168.0.15:64672, Seq=2801849121, Флаги=17
[02.05.2025 23:24:55] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600047883, Флаги=16
[02.05.2025 23:24:55] 198.244.203.247:17301 -> 192.168.0.15:64668, Seq=1600047883, Флаги=17
[02.05.2025 23:24:55] 192.168.0.15:64668 -> 198.244.203.247:17301, Seq=3637460811, Флаги=16
[02.05.2025 23:24:55] 192.168.0.8:64511 -> 192.168.0.15:64474, Seq=1745412379, Флаги=25
[02.05.2025 23:24:55] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740239019, Флаги=24
[02.05.2025 23:24:55] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740239135, Флаги=24
[02.05.2025 23:24:55] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930360, Флаги=16
[02.05.2025 23:24:55] 213.180.204.179:443 -> 192.168.0.15:63673, Seq=1981915124, Флаги=24
[02.05.2025 23:24:55] 192.168.0.15:63673 -> 213.180.204.179:443, Seq=1049449794, Флаги=16
[02.05.2025 23:24:55] 192.168.0.8:64511 -> 192.168.0.15:64474, Seq=1745412379, Флаги=25
[02.05.2025 23:24:55] 192.168.0.15:64660 -> 142.250.150.198:443, Seq=2946532100, Флаги=20
[02.05.2025 23:24:55] 192.168.0.15:64668 -> 212.15.63.140:49718, Seq=2637445652, Флаги=2
[02.05.2025 23:24:55] 192.168.0.15:64673 -> 172.16.0.2:64689, Seq=1989939271, Флаги=2
[02.05.2025 23:24:55] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740239251, Флаги=24
[02.05.2025 23:24:55] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930360, Флаги=16
[02.05.2025 23:24:56] 192.168.0.8:64511 -> 192.168.0.15:64474, Seq=1745412379, Флаги=25
[02.05.2025 23:24:56] 192.168.0.15:64670 -> 192.168.0.8:64693, Seq=3205093457, Флаги=17
[02.05.2025 23:24:56] 192.168.0.15:64675 -> 192.168.0.8:49718, Seq=646328674, Флаги=17
[02.05.2025 23:24:56] 192.168.0.15:64674 -> 192.168.0.8:64689, Seq=1280982103, Флаги=17
[02.05.2025 23:24:56] 192.168.0.8:64693 -> 192.168.0.15:64670, Seq=2147689889, Флаги=16
[02.05.2025 23:24:56] 192.168.0.8:49718 -> 192.168.0.15:64675, Seq=3413462819, Флаги=16
[02.05.2025 23:24:56] 192.168.0.8:64689 -> 192.168.0.15:64674, Seq=538783003, Флаги=16
[02.05.2025 23:24:56] 192.168.0.15:63728 -> 213.180.193.234:443, Seq=3956842433, Флаги=16
[02.05.2025 23:24:56] 213.180.193.234:443 -> 192.168.0.15:63728, Seq=3238601153, Флаги=16
[02.05.2025 23:24:56] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740239351, Флаги=24
[02.05.2025 23:24:56] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930360, Флаги=16
[02.05.2025 23:24:57] 192.168.0.8:64511 -> 192.168.0.15:64474, Seq=1745412379, Флаги=25
[02.05.2025 23:24:57] 192.168.0.15:60242 -> 149.154.167.41:443, Seq=1356116419, Флаги=24
[02.05.2025 23:24:57] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875386007, Флаги=16
[02.05.2025 23:24:57] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875386007, Флаги=16
[02.05.2025 23:24:57] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875387247, Флаги=16
[02.05.2025 23:24:57] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875388487, Флаги=24
[02.05.2025 23:24:57] 192.168.0.15:60242 -> 149.154.167.41:443, Seq=1356116668, Флаги=16
[02.05.2025 23:24:57] 192.168.0.15:60242 -> 149.154.167.41:443, Seq=1356116668, Флаги=24
[02.05.2025 23:24:57] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875388492, Флаги=16
[02.05.2025 23:24:57] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740239451, Флаги=24
[02.05.2025 23:24:57] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930360, Флаги=16
[02.05.2025 23:24:59] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740239551, Флаги=24
[02.05.2025 23:24:59] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740239859, Флаги=24
[02.05.2025 23:24:59] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740240183, Флаги=24
[02.05.2025 23:24:59] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930360, Флаги=16
[02.05.2025 23:24:59] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740240299, Флаги=24
[02.05.2025 23:24:59] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930360, Флаги=16
[02.05.2025 23:24:59] 192.168.0.8:64511 -> 192.168.0.15:64474, Seq=1745412379, Флаги=25
[02.05.2025 23:24:59] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740240447, Флаги=24
[02.05.2025 23:24:59] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740240563, Флаги=24
[02.05.2025 23:24:59] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930360, Флаги=16
[02.05.2025 23:24:59] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740240711, Флаги=24
[02.05.2025 23:24:59] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740240827, Флаги=24
[02.05.2025 23:24:59] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930360, Флаги=16
[02.05.2025 23:25:00] 149.154.167.41:443 -> 192.168.0.15:60242, Seq=875388492, Флаги=24
[02.05.2025 23:25:00] 192.168.0.15:60242 -> 149.154.167.41:443, Seq=1356116757, Флаги=16
[02.05.2025 23:25:00] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740240975, Флаги=24
[02.05.2025 23:25:00] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740241363, Флаги=24
[02.05.2025 23:25:00] 192.168.0.15:64668 -> 192.168.0.8:64694, Seq=3063930360, Флаги=16
[02.05.2025 23:25:00] 192.168.0.8:64694 -> 192.168.0.15:64668, Seq=3740241767, Флаги=24
